PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,Z68_MATERIAL_TYPE,notes
AC,191887,ACYR,M,SV ,true,AC,0,0,0,P ,P,,M ,"Kunes, Kenneth W.",20201103,20201103,1,18        ,20201103,King and the dragonflies / Kacen Callender.,"Callender, Kacen, author.",,M ,library note: Rush display fund name: F-GEN-2022
AC,191900,ACYR,M,SV ,true,AC,0,0,0,P ,P,,M ,"Doherty, Blake E.",20201105,20201105,1,27        ,20201105,The vanishing half / Brit Bennett.,"Bennett, Brit, author.",,M ,library note: Rush fund name: F-GEN-2022
AC,192029,ACYE,M,SV ,true,AC,0,0,0,P ,P,,M ,"Ette, Freke",20201201,20201201,1,140       ,20201201,"Constituent power : a history / Lucia Rubinelli, University of Cambridge.","Rubinelli, Lucia, 1989- author.",,M ,order group: GROUP5 library note: Hold fund name: F-EBK-2022 vendor note: UU DRM-free
AC,192073,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20201208,20201208,1,130       ,20201208,"Bachmann-Handbuch : Leben-Werk-Wirkung / Monika Albrecht, Dirk Göttsche (Hg.).",,,M ,order group: GROUP5 library note: stacks fund name: F-GEN-2022
AC,192084,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20201209,20201209,1,75.       ,20201209,Protest und Verweigerung : neue Tendenzen in der deutschen Literatur seit 1989 = Protest and refusal,,9783770563906,M ,order group: GROUP5 library note: stacks fund name: F-GEN-2022
AC,192085,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20201209,20201209,1,60        ,20201209,Anxious journeys : twenty-first-century travel writing in German / edited by Karin Baumgartner and M,,,M ,order group: GROUP5 library note: stacks fund name: F-GEN-2022
AC,192123,ACICARUS,M,SV ,true,AC,0,0,0,P ,P,,V ,"Levine, Adam R.",20201218,20201218,1,295.      ,20201218,"Oxhide II (Niu pi er, Niu pi II) / scriptwriter, director, cinematographer, Liu Jiayin (Liu Jiayin).",,,V ,order group: GROUP2 library note: Rush  digitize / screen 1/11 fund name: F-NONPRINT-2022
AC,192124,ACYBP,M,SV ,true,AC,0,0,0,P ,,99985993185,M ,,20201218,20201217,1,26.95     ,20201218,Sea wife / Amity Gaige.,"Gaige, Amity, 1972-, author.",9780525656494,M ,"library note: Hold Howland, Julie fund name: F-GEN-2022"
AC,192150,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"van den Berg, Christopher S.",20201230,20201230,1,25        ,20201230,"Die Heidenrede im ""Octavius"" des Minucius Felix als Brennpunkt antichristlicher Apologetik : weltans","Hasenhütl, Franz.",,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,192152,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20201230,20201230,1,60        ,20201230,Sexualität-Geschlecht-Affekt : sexuelle Scripts als Palimpsest in literarischen Erzähltexten und z,"Binswanger, Christa, author.",,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022 vendor note: har190668346
AC,192153,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20201230,20201230,1,45        ,20201230,"Figurationen von Kunst, Musik, Film und Tanz : intermedialität bei Libuše Moníková / Helga G. Br","Braunbeck, Helga G., author.",9783849812379,M ,order group: GROUP5 fund name: F-GEN-2022 vendor note: har170413770
AC,192159,ACYF,M,SV ,true,AC,0,0,0,P ,P,,M ,"Smith, Sara",20201230,20201230,1,17        ,20201230,Is god is / what to send up when it goes down.,"Harris, Aleshea.",9781559369633,M ,library note: Hold  nyp / due 07/21 fund name: F-GEN-2022
AC,44079126,ACSAGE,S,SV ,true,AC,19950714,20991231,20070101,P ,P,,S ,,19980415,19980415,1,220.00    ,20060330,Federal regulatory guide.,,0195-749X,S ,library note: print fund name: S-REF-2022 vendor note: //Begin 9th ed.- and renew
AC,192633,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20210223,20210223,1,85.       ,20210223,"Diversity and decolonization in German studies / Regine Criser, Ervin Malakaj, editors.",, 9783030343446,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,192634,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20210223,20210223,1,132.      ,20210223,Erika and Klaus Mann : living with America / Beverly Driver Eddy.,"Eddy, Beverley D., author.",9781433142161 (hardc,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022 vendor note: har170090215
AC,192635,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20210223,20210223,1,197       ,20210223,"Gendering post-1945 German history : entanglements / edited by Karen Hagemann, Donna Harsch, and Fri",,9781789201918 (hardc,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,192636,ACYF,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20210223,20210223,1,99.       ,20210223,"Writing the self, creating community : German women authors and the literary sphere, 1750-1850 / edi",,9781640140783 (hardc,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,192638,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20210223,20210223,1,25.       ,20210223,"Judith Butler : Philosophie für Einsteiger / René Lépine, Ansgar Lorenz.","Lépine, René, author.",9783770562565,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022 vendor note: har170575402
AC,192641,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20210223,20210223,1,47        ,20210223,"4 ""Bauhausmädels"" : Gertrud Arndt, Marianne Brandt, Margarete Heymann, Margaretha Reichardt / Anger",,9783954984596,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022 vendor note: har190036472
AC,192642,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20210223,20210223,1,27        ,20210223,"Petras Aufzeichnungen, oder, Konzept einer Jugend nach dem Diktat der Zeit / Paula Schlier ; herausg","Schlier, Paula, 1899-1977, author.",9783701312566,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022 vendor note: har170240554
AC,192784,ACREIMBURSE,M,SV ,true,AC,0,0,0,P ,P,,M ,"Hruba, Miloslava",20210318,20210318,1,150.00    ,20210318,ALENA KUCEROVA.,"KUCEROVA, ALENA",,M ,order group: GROUP5 library note: RUSH fund name: F-GEN-2022 vendor note: RUSH
AC,193100,ACYBP,M,SV ,true,AC,0,0,0,P ,,99986969156,M ,,20210329,20210328,1,50.00     ,20210329,"Body fantasies / Rebecca Horn ; director, Roland Wenzel ; curator, Sandra Beate Reimann.","Horn, Rebecca, 1944-, artist.",9783903269675,M ,"library note: Smith, Sara fund name: F-GEN-2022"
AC,193121,ACYBP,M,SV ,true,AC,0,0,0,P ,,99986969199,M ,,20210329,20210328,1,35.00     ,20210329,"Halluzination, Perspektive, Synthese / Florian Hecker ; editor: Vanessa Joan Müller.",,9783956794711,M ,"library note: Smith, Sara fund name: F-GEN-2022"
AC,193264,ACYBP,M,SV ,true,AC,0,0,0,P ,,99986982435,M ,,20210330,20210329,1,105.00    ,20210330,"Soviet defectors : revelations of renegade intelligence officers, 1924-1954 / Kevin P. Riehle.","Riehle, Kevin P., author.",9781474467230,M ,"library note: Wolfson, Boris fund name: F-GEN-2022"
AC,193280,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99986982451,M ,"Wolfson, Boris",20210330,20210329,1,120.00    ,20210330,"The complete works of Rosa Luxemburg / edited by Peter Hudis ; translated by David Fernbach, Joseph","Luxemburg, Rosa, 1871-1919, author.",,M ,library note: YBP cancelled fund name: F-GEN-2022
AC,193347,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Jaffer, Tariq",20210406,20210406,1,300.00    ,20210406,al-Tahdhīb fī al-tafsīr / taṣnīf al-Imām al-Ḥākim Abī Saʻd al-Muḥassin ibn Muḥammad,"Ibn Karrāmah, al-Muḥassin ibn Muḥammad, 1022-1101, author. بن كرامة، المحسن بن",9786144530917,M ,order group: GROUP5 library note: 10 v. set in Arabic due 5/20/2021 fund name: F-GEN-2022 vendor note: RUSH 10 vol. set
AC,193375,ACAUX,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rockwell, Paul V.",20210412,20210412,1,55.       ,20210412,"La pensée économique au Moyen Âge : richesse, pauvreté, marchés et monnaie / Paolo Evangelisti.","Evangelisti, Paolo, author.",9782406107163,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,193377,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Maggs, Ann R.",20210412,20210412,1,25.       ,20210412,40 Piazzolla tangos : for piano.,"Piazzolla, Astor, composer, arranger of music.",9781480382336,M ,order group: GROUP5 library note: stacks fund name: F-GEN-2022 vendor note: HAR ID 155009726
AC,193380,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Maggs, Ann R.",20210412,20210412,1,25        ,20210412,Bartók for guitar / [Bartók] ; selected and arranged by Michael McCartney.,"Bartók, Béla, 1881-1945, composer.",9781784542238,M ,order group: GROUP5 library note: stacks   score & cd fund name: F-GEN-2022 vendor note: HAR ID 195012469
AC,193418,ACAUX,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rockwell, Paul V.",20210420,20210420,1,85.       ,20210420,Jus et consuetudo : recueil d'articles réunis en hommage / Jean-Louis Thireau ; Anne Dobigny-Revers,"Thireau, Jean-Louis.",9782406096313,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,193503,ACPROQU,S,SV ,true,AC,0,0,0,P ,P,,SV,"Sheridan, Susan M.",20210506,20210506,1,5924.00   ,20210506,Academic video online.,,,SV,"library note: Straming video resource; Fiv College discount, invoiced separately fund name: S-ELEC-2022 vendor note: video streaming database Jan-Dec renewal"
AC,193513,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Doherty, Blake E.",20210510,20210510,1,23.95     ,20210510,Abolition now! : ten years of strategy and struggle against the prison industrial complex / the CR10,,9781904859963,M ,library note: Rush / VC / refunded fund name: F-GEN-2022
AC,193523,ACANNUALREVIEWS,S,SV ,true,AC,20210101,20991231,0,P ,P,,EJ,"Cadogan, Dawn",20210512,20210512,1,287.00    ,20210512,Annual review of law and social science.,,1550-3631,EJ,library note: Online fund name: S-LAW-2022
AC,193521,ACE,S,SV ,true,AC,20200101,20991231,0,P ,P,RB805010001158953145,EJ,"Smith, Sara",20210512,20210512,1,1008.00   ,20210512,The Burlington magazine.,,2044-9925,EJ,library note: Online fund name: S-ART-2022 vendor note: Begin 2021 -
AC,193525,ACCRL,S,SV ,true,AC,20210101,20991231,0,P ,P,,DB,"Kumbier, Alana",20210512,20210512,1,2295.00   ,20210512,The HistoryMakers.,,,DB,library note: Online e_note: Price includes 15% dicount for 3 year commitment fund name: S-ELEC-2022
AC,193529,ACPROQU,S,SV ,true,AC,20200101,20991231,0,P ,P,,DB,,20210512,20210512,1,"12,600.00 ",20210512,O'Reilly.,,,DB,library note: Online; Subs through ProQuest? fund name: S-ELEC-2022
AC,193821,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Sheridan, Susan M.",20210612,20210612,1,25.00     ,20210612,Design justice : community-led practices to build the worlds we need / Sasha Costanza-Chock.,"Costanza-Chock, Sasha, 1976-, author.",9780262043458,M ,order group: GROUP2 library note: due 6/15 prepd fund name: F-GEN-2021 vendor note: RUSH
AC,193608,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Gordon, Adi",20210517,20210517,1,13.75     ,20210517,The European Union : a citizen's guide / Chris Bickerton.,"Bickerton, Christopher J., author.",9780141983097,M ,order group: GROUP5 library note: Hold prepaid fund name: F-GEN-2021
AC,193637,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Sperling, Jutta G.",20210518,20210518,1,50.       ,20210518,Die Geschichte der heiligen Maria in einer alten äthiopischen Handschrift / Stefan Bombeck.,"Bombeck, Stefan, 1961- author.",9783869750293,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,193660,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Sinos, Rebecca H.",20210524,20210524,1,95        ,20210524,"'Aristocracy' in antiquity : redefining Greek and Roman elites / editors, Nick Fisher and Hans van W",,9781910589014,M ,order group: GROUP5 library note: Rush  due 6/22/21 prepaid fund name: F-GEN-2021
AC,193669,ACAMDIGITAL,S,SV ,true,AC,20210601,20991231,0,P ,P,,DB,"Cadogan, Dawn",20210525,20210525,1,51.72     ,20210525,J. Walter Thompson : Advertising America.,,,DB,library note: Online fund name: S-ELEC-2022
AC,193673,ACAMDIGITAL,S,SV ,true,AC,20210601,20991231,0,P ,P,,DB,"Cadogan, Dawn",20210525,20210525,1,45.00     ,20210525,"Market research & American business, 1935-1965.",,,DB,library note: Online fund name: S-ELEC-2022
AC,193671,ACAMDIGITAL,S,SV ,true,AC,20210601,20991231,0,P ,P,,DB,"Cadogan, Dawn",20210525,20210525,1,53.16     ,20210525,Trade catalogues and the American home.,,,DB,library note: Online fund name: S-ELEC-2022
AC,193679,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,V ,"Carley, K. M.",20210525,20210525,1,26.45     ,20210525,Atlantic crossing / NRK and Beta Film present ; a Cinenord production for Masterpiece ; created & di,,9781531712853,V ,order group: GROUP5 library note:  prepaid fund name: F-NONPRINT-2021
AC,193687,ACOUP,S,SV ,true,AC,20210601,20991231,0,P ,P,,DB,,20210527,20210527,1,1597.00   ,20210527,"Oxford research encyclopedias. Politics / editor in chief, William R. Thompson.",,9780190228637,DB,library note: Online fund name: S-ELEC-2022
AC,193688,ACOUP,S,SV ,true,AC,20210601,20991231,0,P ,P,,EK,,20210527,20210527,1,12500.00  ,20210527,Oxford handbooks online.,,,EK,"library note: Online; Evidence Based Acquisition (EBA) access to 1,198 titles (17 subjects) ; OHO EBA deposit applied towards purchase  of any completed titles in OHO at end of 1 yr subs, Perpetual access ; no fees fund name: S-ELEC-2022"
AC,193524,ACPROQU,S,SV ,true,AC,20210101,20991231,0,P ,P,,DB,"Doherty, Blake E.",20210512,20210512,1,13484.00  ,20210512,ProQuest One Literature.,,2693-5090,DB,library note: Online subs fund name: S-ELEC-2022
AC,193823,ACYE,M,SV ,true,AC,0,0,0,P ,P,,M ,"Martini, Anna M.",20210614,20210614,1,83.85     ,20210614,The water defenders : how ordinary people saved a country from corporate greed / Robin Broad and Joh,"Broad, Robin, author.",,M ,order group: GROUP2 library note: Rush  GEOL SURF  7/5 still on order with GOBI fund name: F-EBK-2022 vendor note: 3SU
AC,193847,ACYUK,M,SV ,true,AC,0,0,0,P ,P,,M ,"Pritchard, William H.",20210615,20210615,1,25.       ,20210615,Burning man : the ascent of D.H. Lawrence / Frances Wilson.,"Wilson, Frances, author.",,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,193906,ACYBP,M,SV ,true,AC,0,0,0,P ,,99987747672,M ,,20210616,20210615,1,51.95     ,20210616,The Routledge companion to gender and sexuality in comic book studies / edited by Frederick Luis Ald,,,M ,"library note: Roser, Missy fund name: F-GEN-2022"
AC,194260,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Infante, Catherine V.",20210622,20210622,1,130.      ,20210622,SHIPWRECK IN THE EARLY MODERN HISPANIC WORLD.,,,M ,order group: GROUP5 library note: Hold - pre-order due 1/22 fund name: F-GEN-2022
AC,194262,ACYBP,M,SV ,true,AC,0,0,0,P ,,99987778628,M ,,20210622,20210621,1,40.00     ,20210622,"Let the record show : a political history of ACT UP New York, 1987-1993 / Sarah Schulman.","Schulman, Sarah, 1958-, author.",9780374185138,M ,fund name: F-GEN-2022
AC,194265,ACYF,M,SV ,true,AC,0,0,0,P ,P,,M ,"Infante, Catherine V.",20210623,20210623,1,70.       ,20210623,"ARTS OF ENCOUNTER : christians, muslims, and the power of images in early modern spain.","INFANTE, CATHERINE.",9781487509309,M ,order group: GROUP5 library note: Hold   due 3/22 fund name: F-GEN-2022
AC,194431,ACBORN DIGITAL,O,SV ,true,AC,0,0,0,P ,P,,AD,"Garnar, Martin L.",20210708,20210708,1,35000.    ,20210708,BORN DIGITAL.,AMHERST COLLEGE DIGITAL PROGRAMS,,AD,library note: maintenance contract for storage; fund name: E-NEHDIGITAL-2022 vendor note: maintenance contract for storage of images for DP
AC,198182,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Cadogan, Dawn",20220204,20220204,1,60.       ,20220204,PAID NO BIB BOOKS 2021-2022.,,,M ,library note: Rush Desk copy / Analyzing and Interpreting fund name: F-GEN-2022
AC,194454,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Brenneis, Sara J.",20210712,20210712,1,20.89     ,20210712,Canciones del poblado y del exilio / Agnès Agboton.,"Agboton, Agnès.",9788483303733,M ,order group: GROUP2 library note: Rush SPAN 310/ F'21 prepaid / vendor refunded - can't supply fund name: F-GEN-2022
AC,194460,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Sitze, Adam",20210712,20210712,1,59.00     ,20210712,Academic freedom now : why colleges should be worried.,,,M ,order group: GROUP5 library note: Hold prepaid fund name: F-GEN-2022
AC,194467,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Schneider, David E.",20210712,20210712,1,91.70     ,20210712,The Chevalier de Saint-Georges : virtuoso of the sword and the bow / by Gabriel Banat.,"Banat, Gabriel.",9781576471098,M ,order group: GROUP5 library note: Hold / VC - reordered fund name: F-GEN-2022
AC,194549,ACYF,M,SV ,true,AC,0,0,0,P ,P,,M ,"Rogowski, Christian",20210720,20210720,1,60.95     ,20210720,Black magic woman : gender and the occult in Weimar Germany / Barbara Hales.,"Hales, Barbara, 1962-, author.",,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,194566,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99987968009,M ,,20210724,20210723,1,70.00     ,20210724,Secular power Europe and Islam : identity and foreign policy / Sarah Wolff.,"Wolff, Sarah, author.",9780472132539,M ,fund name: F-GEN-2022
AC,194594,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99987968037,M ,,20210724,20210723,1,17.95     ,20210724,Apocalypse cinema / Stephen Prince.,"Prince, Stephen, 1955-2020, author.",,M ,fund name: F-GEN-2018
AC,194669,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99987968112,M ,,20210724,20210723,1,17.95     ,20210724,Haunted homes / Dahlia Schweitzer.,"Schweitzer, Dahlia, author.",,M ,fund name: F-GEN-2018
AC,194674,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99987968117,M ,,20210724,20210723,1,20.00     ,20210724,INTEGRATING LOGICS IN THE GOVERNANCE OF EMERGING TECHNOLOGIES : the case of nanotechnology.,"ANDERSON, DERRICK MASON. WHITFORD, ANDREW.",9781108461474,M ,fund name: F-GEN-2018
AC,194686,ACYE,M,SV ,true,AC,0,0,0,P ,P,,M ,"Bosman, Anston L.",20210727,20210727,1,215.      ,20210727,The Cambridge companion to Shakespeare and race / edited by Ayanna Thompson.,"Thompson, Ayanna, 1972-, author.",,M ,order group: GROUP5 library note: Rush fund name: F-EBK-2022 vendor note: UU DRM-free
AC,194838,ACH,M,SV ,true,AC,0,0,0,P ,P,har170210492,M ,"Hunter-Parker, Hannah E.",20210803,20210803,1,50.       ,20210803,Mit Wagemut und Wissensdurst : die ersten Frauen in Universitäten und Berufen / Felicitas von Areti,"Aretin, Felicitas von.",9783945543382,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,198040,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Evans, Laura N.",20220124,20220124,1,31.26     ,20220124,Catastrophic thinking : extinction and the value of diversity from Darwin to the Anthropocene / Davi,"Sepkoski, David, 1972-, author.",,M ,library note: Hold for Malcolm Sen / UMass fund name: F-GEN-2022
AC,194861,ACACS,S,SV ,true,AC,20210101,20991231,0,P ,P,,EJ,,20210804,20210804,1,490       ,20210804,Accounts of chemical research.,,1520-4898,EJ,fund name: S-ELEC-2022
AC,194862,ACACS,S,SV ,true,AC,20210101,20991231,0,P ,P,,EJ,,20210804,20210804,1,490       ,20210804,Organometallics.,,1520-6041,EJ,fund name: S-ELEC-2022
AC,194863,ACACS,S,SV ,true,AC,20210101,20991231,0,P ,P,,EJ,,20210804,20210804,1,490       ,20210804,The journal of physical chemistry letters.,,1948-7185,EJ,library note: online fund name: S-ELEC-2022
AC,194929,ACH,M,SV ,true,AC,0,0,0,P ,P,,M ,"Hunter-Parker, Hannah E.",20210813,20210813,1,20.       ,20210813,Die Klage / Hartmann von Aue ; herausgegeben von Kurt Gärtner.,"Hartmann, von Aue, active 12th century, author.",,M ,order group: GROUP5 fund name: F-GEN-2022
AC,195730,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,V ,"Hastie, Amelie E.",20210915,20210915,1,18.00     ,20210915,"No home movie / Syndicat des Distributeurs Indépendants ; Paradise Films, Liaison Cinématographiqu",,,V ,order group: GROUP2 library note: Rush  ENGL 480/ FAMS 411/ F'21 digitize / stream mid Sept fund name: F-NONPRINT-2022
AC,194975,ACYR,M,SV ,true,AC,0,0,0,P ,C,,M ,"Smith, Sara",20210819,20210819,1,29.95     ,20210819,A black gaze : artists changing how we see / Tina M. Campt.,"Campt, Tina, 1964-, author.",9780262045872,M ,library note: Hold fund name: F-GEN-2022
AC,194992,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988150538,M ,,20210824,20210823,1,35.00     ,20210824,Going to church in medieval England / Nicholas Orme.,"Orme, Nicholas, author.",9780300256505,M ,fund name: F-GEN-2022
AC,195096,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988157405,M ,,20210825,20210824,1,34.95     ,20210825,"Ethnicity, race and inequality in the UK : state of the nation / edited by Bridget Byrne, Claire Ale","Byrne, Bridget, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,195224,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988157639,M ,,20210825,20210824,1,28.00     ,20210825,How to be a dictator : the cult of personality in the twentieth century / Frank Dikötter.,"Dikötter, Frank, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,195231,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988157646,M ,,20210825,20210824,1,23.95     ,20210825,To those Gods beyond : preceded by Literature as deception / Giorgio Manganelli ; translated and int,"Manganelli, Giorgio, author.",9781900565813,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,195275,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,V ,"Sanders, Lise Shapiro",20210826,20210826,1,6.98      ,20210826,Finding Neverland / Miramax Films presents ; a FilmColony production ; screenplay by David Magee ; p,,,V ,order group: GROUP2 library note: Rush  EDST 182/ ENGL 182/ FAMS 192/ F'21 screen 9/19 fund name: F-NONPRINT-2022
AC,195339,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988215212,M ,,20210901,20210831,1,49.99     ,20210901,Stars with stripes : the essential partnership between the European Union and the United States / An,"Gardner, Anthony L. (Anthony Luzzato), author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,195362,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988215236,M ,,20210901,20210831,1,32.99     ,20210901,Queenship in early modern Europe / Charles Beem.,"Beem, Charles, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,195376,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988215250,M ,,20210901,20210831,1,29.99     ,20210901,A house in the mountains : the women who liberated Italy from fascism / Caroline Moorehead.,"Moorehead, Caroline, author.",9780062686350,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,195410,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,V ,"Guilford, Joshua M.",20210902,20210902,1,12.69     ,20210902,Rio Grande / a Republic production ; Herbert J. Yates presents an Argosy production ; screenplay by,,9786314725303,V ,order group: GROUP2 library note: Rush ENGL 487/ F'21 F'21 screen 10/31 fund name: F-NONPRINT-2022
AC,195889,ACREIMBURSE,M,SV ,true,AC,0,0,0,P ,P,,M ,"Ying, Lei",20210921,20210921,1,19.00     ,20210921,Home is not here / Wang Gungwu.,"Wang, Gungwu, author.",9789814722926,M ,order group: GROUP5 fund name: F-GEN-2022
AC,195475,ACCUP,S,SV ,true,AC,20210910,20991231,0,P ,P,,EJ,,20210910,20210910,1,,20210910,Cambridge Shakespeare.,,,EJ,fund name: S-ELEC-2022
AC,195491,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988311788,M ,,20210910,20210909,1,27.95     ,20210910,An American marriage : the untold story of Abraham Lincoln and Mary Todd / Michael Burlingame.,"Burlingame, Michael, 1941-, author.",9781643137346,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,195516,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988311813,M ,,20210910,20210909,1,45.00     ,20210910,Bonds of salvation : how Christianity inspired and limited American abolitionism / Ben Wright.,"Wright, Ben, 1983-, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,195887,ACREIMBURSE,M,SV ,true,AC,0,0,0,P ,P,,M ,"Ying, Lei",20210921,20210921,1,19.00     ,20210921,Malay sketches / by Alfian Sa'at ; illustrations by Shahril Nizam.,Alfian Sa'at.,9789810718015,M ,order group: GROUP5 fund name: F-GEN-2022
AC,195888,ACREIMBURSE,M,SV ,true,AC,0,0,0,P ,P,,M ,"Ying, Lei",20210921,20210921,1,26        ,20210921,Memorandum : a Sinophone Singaporean short story reader / edited by Quah Sy Ren & Hee Wai Siam ; tra,,9789811418617,M ,order group: GROUP5 fund name: F-GEN-2022
AC,195890,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Ying, Lei",20210921,20210921,1,19        ,20210921,"Bei wang lu : Xinjiapo Hua wen xiao shuo du ben / Ke Siren, Xu Weixian zhu bian.",,9789814740661,M ,order group: GROUP5 fund name: F-GEN-2022
AC,195895,ACYR,M,SV ,true,AC,0,0,0,P ,C,,M ,"Lundberg, Eleanor K.",20210922,20210922,1,39.       ,20210922,The Songyang story : architectural acupuncture as driver for rural revitalisation in China / project,,9783038601869,M ,order group: GROUP1 library note: Rush fund name: F-GEN-2022
AC,195945,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988408476,M ,,20210923,20210922,1,27.95     ,20210923,A collective pursuit : teachers' unions and education reform / Lesley Lavery.,"Lavery, Lesley, 1983- author.",,M ,"library note: Cadogan, Dawn fund name: F-GEN-2022"
AC,195946,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988408477,M ,,20210923,20210922,1,49.95     ,20210923,Dancing in the streets : social aid and pleasure clubs of New Orleans / Judy Cooper ; with essays by,"Cooper, Judy, 1938- author.",9780917860829,M ,"library note: Cadogan, Dawn fund name: F-GEN-2022"
AC,196037,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988408613,M ,,20210923,20210922,1,19.95     ,20210923,"Pitch battles : sport, racism and resistance / Peter Hain and André Odendaal.","Hain, Peter, 1950-",,M ,"library note: Roser, Missy fund name: F-GEN-2022"
AC,196091,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988408729,M ,,20210923,20210922,1,65.00     ,20210923,"Sender and receiver : Christian Jankowski / Editor In Chief, Markus Hannebauer ; Catalogue Editor, J",,9783735607560,M ,"library note: Smith, Sara fund name: F-GEN-2022"
